angle_deg,model,n_b,G_T_linear,p_rf_W,at_cap,acm_mode,bits_per_beam_step_bit,bits_per_user_step_bit,energy_per_step_J,ee_bit_per_J
1.319700000,a-r0,2,1297.669852119,0.784869787591,0,QPSK 2/5,3297987911.111111,1648993955.555555,190.103456033,17348384.821228
1.319700000,a-r0,4,1297.669852119,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.319700000,b0,1,1297.669852119,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.322466667,a-r0,1,1295.265617080,0.490459317784,0,QPSK 1/4,2048126311.111111,2048126311.111111,153.667386766,13328308.330147
1.322466667,a-r0,2,1295.265617080,0.786326640471,0,QPSK 2/5,3297987911.111111,1648993955.555555,190.264794254,17333673.967575
1.322466667,a-r0,4,1295.265617080,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.322466667,b0,1,1295.265617080,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.325233333,a-r0,1,1292.860375057,0.491371770036,0,QPSK 1/4,2048126311.111111,2048126311.111111,153.795215524,13317230.345149
1.325233333,a-r0,2,1292.860375057,0.787789525339,0,QPSK 2/5,3297987911.111111,1648993955.555555,190.426650166,17318940.958286
1.325233333,a-r0,4,1292.860375057,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.325233333,b0,1,1292.860375057,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.328000000,a-r0,1,1290.454145205,0.492288000517,0,QPSK 1/4,2048126311.111111,2048126311.111111,153.923454219,13306135.322318
1.328000000,a-r0,2,1290.454145205,0.789258467634,0,QPSK 2/5,3297987911.111111,1648993955.555555,190.589025138,17304185.845538
1.328000000,a-r0,4,1290.454145205,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.328000000,b0,1,1290.454145205,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.330766667,a-r0,1,1288.046946661,0.493208025180,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.052103937,13295023.299049
1.330766667,a-r0,2,1288.046946661,0.790733492934,0,QPSK 2/5,3297987911.111111,1648993955.555555,190.751920546,17289408.681590
1.330766667,a-r0,4,1288.046946661,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.330766667,b0,1,1288.046946661,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.333533333,a-r0,1,1285.638798546,0.494131860068,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.181165770,13283894.312805
1.333533333,a-r0,2,1285.638798546,0.792214626961,0,QPSK 2/5,3297987911.111111,1648993955.555555,190.915337769,17274609.518785
1.333533333,a-r0,4,1285.638798546,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.333533333,b0,1,1285.638798546,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.336300000,a-r0,1,1283.229719967,0.495059521313,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.310640812,13272748.401112
1.336300000,a-r0,2,1283.229719967,0.793701895575,0,QPSK 2/5,3297987911.111111,1648993955.555555,191.079278196,17259788.409550
1.336300000,a-r0,4,1283.229719967,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.336300000,b0,1,1283.229719967,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.339066667,a-r0,1,1280.819730013,0.495991025134,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.440530163,13261585.601565
1.339066667,a-r0,2,1280.819730013,0.795195324783,0,QPSK 2/5,3297987911.111111,1648993955.555555,191.243743218,17244945.406399
1.339066667,a-r0,4,1280.819730013,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.339066667,b0,1,1280.819730013,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.341833333,a-r0,1,1278.408847759,0.496926387842,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.570834928,13250405.951823
1.341833333,a-r0,2,1278.408847759,0.796694940732,0,QPSK 2/5,3297987911.111111,1648993955.555555,191.408734234,17230080.561925
1.341833333,a-r0,4,1278.408847759,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.341833333,b0,1,1278.408847759,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.344600000,a-r0,1,1275.997092260,0.497865625835,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.701556216,13239209.489613
1.344600000,a-r0,2,1275.997092260,0.798200769715,0,QPSK 2/5,3297987911.111111,1648993955.555555,191.574252649,17215193.928809
1.344600000,a-r0,4,1275.997092260,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.344600000,b0,1,1275.997092260,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.347366667,a-r0,1,1273.584482557,0.498808755605,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.832695140,13227996.252724
1.347366667,a-r0,2,1273.584482557,0.799712838171,0,QPSK 2/5,3297987911.111111,1648993955.555555,191.740299871,17200285.559811
1.347366667,a-r0,4,1273.584482557,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.347366667,b0,1,1273.584482557,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.350133333,a-r0,1,1271.171037672,0.499755793733,0,QPSK 1/4,2048126311.111111,2048126311.111111,154.964252819,13216766.279015
1.350133333,a-r0,2,1271.171037672,0.801231172685,0,QPSK 2/5,3297987911.111111,1648993955.555555,191.906877319,17185355.507778
1.350133333,a-r0,4,1271.171037672,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.350133333,b0,1,1271.171037672,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.352900000,a-r0,1,1268.756776610,0.500706756892,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.096230376,13205519.606408
1.352900000,a-r0,2,1268.756776610,0.802755799987,0,QPSK 2/5,3297987911.111111,1648993955.555555,192.073986413,17170403.825638
1.352900000,a-r0,4,1268.756776610,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.352900000,b0,1,1268.756776610,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.355666667,a-r0,1,1266.341718360,0.501661661849,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.228628939,13194256.272891
1.355666667,a-r0,2,1266.341718360,0.804286746957,0,QPSK 2/5,3297987911.111111,1648993955.555555,192.241628582,17155430.566401
1.355666667,a-r0,4,1266.341718360,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.355666667,b0,1,1266.341718360,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.358433333,a-r0,1,1263.925881892,0.502620525462,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.361449641,13182976.316517
1.358433333,a-r0,2,1263.925881892,0.805824040625,0,QPSK 2/5,3297987911.111111,1648993955.555555,192.409805260,17140435.783162
1.358433333,a-r0,4,1263.925881892,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.358433333,b0,1,1263.925881892,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.361200000,a-r0,1,1261.509286156,0.503583364683,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.494693618,13171679.775404
1.361200000,a-r0,2,1261.509286156,0.807367708168,0,QPSK 2/5,3297987911.111111,1648993955.555555,192.578517887,17125419.529095
1.361200000,a-r0,4,1261.509286156,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.361200000,b0,1,1261.509286156,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.363966667,a-r0,1,1259.091950088,0.504550196558,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.628362014,13160366.687736
1.363966667,a-r0,2,1259.091950088,0.808917776915,0,QPSK 2/5,3297987911.111111,1648993955.555555,192.747767910,17110381.857460
1.363966667,a-r0,4,1259.091950088,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.363966667,b0,1,1259.091950088,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.366733333,a-r0,1,1256.673892602,0.505521038228,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.762455974,13149037.091761
1.366733333,a-r0,2,1256.673892602,0.810474274346,0,QPSK 2/5,3297987911.111111,1648993955.555555,192.917556780,17095322.821597
1.366733333,a-r0,4,1256.673892602,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.366733333,b0,1,1256.673892602,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.369500000,a-r0,1,1254.255132594,0.506495906927,0,QPSK 1/4,2048126311.111111,2048126311.111111,155.896976652,13137691.025793
1.369500000,a-r0,2,1254.255132594,0.812037228096,0,QPSK 2/5,3297987911.111111,1648993955.555555,193.087885957,17080242.474926
1.369500000,a-r0,4,1254.255132594,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.369500000,b0,1,1254.255132594,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.372266667,a-r0,1,1251.835688942,0.507474819989,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.031925204,13126328.528210
1.372266667,a-r0,2,1251.835688942,0.813606665949,0,QPSK 2/5,3297987911.111111,1648993955.555555,193.258756904,17065140.870953
1.372266667,a-r0,4,1251.835688942,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.372266667,b0,1,1251.835688942,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.375033333,a-r0,1,1249.415580505,0.508457794839,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.167302790,13114949.637455
1.375033333,a-r0,2,1249.415580505,0.815182615847,0,QPSK 2/5,3297987911.111111,1648993955.555555,193.430171093,17050018.063260
1.375033333,a-r0,4,1249.415580505,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.375033333,b0,1,1249.415580505,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.377800000,a-r0,1,1246.994826120,0.509444849004,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.303110579,13103554.392034
1.377800000,a-r0,2,1246.994826120,0.816765105887,0,QPSK 2/5,3297987911.111111,1648993955.555555,193.602130000,17034874.105516
1.377800000,a-r0,4,1246.994826120,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.377800000,b0,1,1246.994826120,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.380566667,a-r0,1,1244.573444608,0.510436000104,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.439349740,13092142.830520
1.380566667,a-r0,2,1244.573444608,0.818354164319,0,QPSK 2/5,3297987911.111111,1648993955.555555,193.774635109,17019709.051466
1.380566667,a-r0,4,1244.573444608,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.380566667,b0,1,1244.573444608,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.383333333,a-r0,1,1242.151454768,0.511431265859,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.576021451,13080714.991548
1.383333333,a-r0,2,1242.151454768,0.819949819554,0,QPSK 2/5,3297987911.111111,1648993955.555555,193.947687909,17004522.954939
1.383333333,a-r0,4,1242.151454768,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.383333333,b0,1,1242.151454768,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.386100000,a-r0,1,1239.728875380,0.512430664089,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.713126893,13069270.913819
1.386100000,a-r0,2,1239.728875380,0.821552100159,0,QPSK 2/5,3297987911.111111,1648993955.555555,194.121289896,16989315.869844
1.386100000,a-r0,4,1239.728875380,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.386100000,b0,1,1239.728875380,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.388866667,a-r0,1,1237.305725201,0.513434212711,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.850667251,13057810.636097
1.388866667,a-r0,2,1237.305725201,0.823161034861,0,QPSK 2/5,3297987911.111111,1648993955.555555,194.295442572,16974087.850168
1.388866667,a-r0,4,1237.305725201,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.388866667,b0,1,1237.305725201,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.391633333,a-r0,1,1234.882022971,0.514441929742,0,QPSK 1/4,2048126311.111111,2048126311.111111,156.988643718,13046334.197209
1.391633333,a-r0,2,1234.882022971,0.824776652547,0,QPSK 2/5,3297987911.111111,1648993955.555555,194.470147446,16958838.949981
1.391633333,a-r0,4,1234.882022971,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.391633333,b0,1,1234.882022971,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.394400000,a-r0,1,1232.457787408,0.515453833301,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.127057489,13034841.636048
1.394400000,a-r0,2,1232.457787408,0.826398982263,0,QPSK 2/5,3297987911.111111,1648993955.555555,194.645406031,16943569.223433
1.394400000,a-r0,4,1232.457787408,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.394400000,b0,1,1232.457787408,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.397166667,a-r0,1,1230.033037207,0.516469941607,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.265909766,13023332.991570
1.397166667,a-r0,2,1230.033037207,0.828028053221,0,QPSK 2/5,3297987911.111111,1648993955.555555,194.821219850,16928278.724753
1.397166667,a-r0,4,1230.033037207,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.397166667,b0,1,1230.033037207,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.399933333,a-r0,1,1227.607791046,0.517490272981,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.405201756,13011808.302794
1.399933333,a-r0,2,1227.607791046,0.829663894792,0,QPSK 2/5,3297987911.111111,1648993955.555555,194.997590429,16912967.508248
1.399933333,a-r0,4,1227.607791046,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.399933333,b0,1,1227.607791046,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.402700000,a-r0,1,1225.182067577,0.518514845845,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.544934669,13000267.608802
1.402700000,a-r0,2,1225.182067577,0.831306536514,0,QPSK 2/5,3297987911.111111,1648993955.555555,195.174519303,16897635.628307
1.402700000,a-r0,4,1225.182067577,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.402700000,b0,1,1225.182067577,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.405466667,a-r0,1,1222.755885434,0.519543678725,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.685109723,12988710.948741
1.405466667,a-r0,2,1222.755885434,0.832956008087,0,QPSK 2/5,3297987911.111111,1648993955.555555,195.352008012,16882283.139397
1.405466667,a-r0,4,1222.755885434,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.405466667,b0,1,1222.755885434,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.408233333,a-r0,1,1220.329263227,0.520576790252,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.825728139,12977138.361820
1.408233333,a-r0,2,1220.329263227,0.834612339380,0,QPSK 2/5,3297987911.111111,1648993955.555555,195.530058104,16866910.096065
1.408233333,a-r0,4,1220.329263227,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.408233333,b0,1,1220.329263227,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.411000000,a-r0,1,1217.902219545,0.521614199159,0,QPSK 1/4,2048126311.111111,2048126311.111111,157.966791144,12965549.887312
1.411000000,a-r0,2,1217.902219545,0.836275560428,0,QPSK 2/5,3297987911.111111,1648993955.555555,195.708671131,16851516.552935
1.411000000,a-r0,4,1217.902219545,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.411000000,b0,1,1217.902219545,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.413766667,a-r0,1,1215.474772954,0.522655924284,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.108299970,12953945.564551
1.413766667,a-r0,2,1215.474772954,0.837945701433,0,QPSK 2/5,3297987911.111111,1648993955.555555,195.887848654,16836102.564712
1.413766667,a-r0,4,1215.474772954,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.413766667,b0,1,1215.474772954,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.416533333,a-r0,1,1213.046941998,0.523701984571,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.250255854,12942325.432938
1.416533333,a-r0,2,1213.046941998,0.839622792766,0,QPSK 2/5,3297987911.111111,1648993955.555555,196.067592239,16820668.186176
1.416533333,a-r0,4,1213.046941998,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.416533333,b0,1,1213.046941998,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.419300000,a-r0,1,1210.618745198,0.524752399070,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.392660040,12930689.531931
1.419300000,a-r0,2,1210.618745198,0.841306864970,0,QPSK 2/5,3297987911.111111,1648993955.555555,196.247903460,16805213.472189
1.419300000,a-r0,4,1210.618745198,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.419300000,b0,1,1210.618745198,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.422066667,a-r0,1,1208.190201052,0.525807186938,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.535513774,12919037.901056
1.422066667,a-r0,2,1208.190201052,0.842997948758,0,QPSK 2/5,3297987911.111111,1648993955.555555,196.428783896,16789738.477688
1.422066667,a-r0,4,1208.190201052,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.422066667,b0,1,1208.190201052,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.424833333,a-r0,1,1205.761328035,0.526866367440,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.678818310,12907370.579899
1.424833333,a-r0,2,1205.761328035,0.844696075015,0,QPSK 2/5,3297987911.111111,1648993955.555555,196.610235135,16774243.257689
1.424833333,a-r0,4,1205.761328035,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.424833333,b0,1,1205.761328035,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.427600000,a-r0,1,1203.332144600,0.527929959947,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.822574907,12895687.608108
1.427600000,a-r0,2,1203.332144600,0.846401274799,0,QPSK 2/5,3297987911.111111,1648993955.555555,196.792258770,16758727.867287
1.427600000,a-r0,4,1203.332144600,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.427600000,b0,1,1203.332144600,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.430366667,a-r0,1,1200.902669173,0.528997983941,0,QPSK 1/4,2048126311.111111,2048126311.111111,158.966784827,12883989.025394
1.430366667,a-r0,2,1200.902669173,0.848113579344,0,QPSK 2/5,3297987911.111111,1648993955.555555,196.974856400,16743192.361652
1.430366667,a-r0,4,1200.902669173,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.430366667,b0,1,1200.902669173,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.433133333,a-r0,1,1198.472920160,0.530070459011,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.111449340,12872274.871530
1.433133333,a-r0,2,1198.472920160,0.849833020057,0,QPSK 2/5,3297987911.111111,1648993955.555555,197.158029632,16727636.796032
1.433133333,a-r0,4,1198.472920160,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.433133333,b0,1,1198.472920160,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.435900000,a-r0,1,1196.042915940,0.531147404859,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.256569720,12860545.186352
1.435900000,a-r0,2,1196.042915940,0.851559628524,0,QPSK 2/5,3297987911.111111,1648993955.555555,197.341780081,16712061.225751
1.435900000,a-r0,4,1196.042915940,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.435900000,b0,1,1196.042915940,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.438666667,a-r0,1,1193.612674869,0.532228841296,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.402147248,12848800.009756
1.438666667,a-r0,2,1193.612674869,0.853293436506,0,QPSK 2/5,3297987911.111111,1648993955.555555,197.526109366,16696465.706213
1.438666667,a-r0,4,1193.612674869,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.438666667,b0,1,1193.612674869,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.441433333,a-r0,1,1191.182215279,0.533314788244,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.548183207,12837039.381701
1.441433333,a-r0,2,1191.182215279,0.855034475945,0,QPSK 2/5,3297987911.111111,1648993955.555555,197.711019115,16680850.292895
1.441433333,a-r0,4,1191.182215279,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.441433333,b0,1,1191.182215279,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.444200000,a-r0,1,1188.751555478,0.534405265738,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.694678890,12825263.342208
1.444200000,a-r0,2,1188.751555478,0.856782778961,0,QPSK 2/5,3297987911.111111,1648993955.555555,197.896510962,16665215.041351
1.444200000,a-r0,4,1188.751555478,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.444200000,b0,1,1188.751555478,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.446966667,a-r0,1,1186.320713746,0.535500293926,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.841635591,12813471.931358
1.446966667,a-r0,2,1186.320713746,0.858538377856,0,QPSK 2/5,3297987911.111111,1648993955.555555,198.082586548,16649560.007213
1.446966667,a-r0,4,1186.320713746,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.446966667,b0,1,1186.320713746,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.449733333,a-r0,1,1183.889708342,0.536599893069,0,QPSK 1/4,2048126311.111111,2048126311.111111,159.989054613,12801665.189295
1.449733333,a-r0,2,1183.889708342,0.860301305113,0,QPSK 2/5,3297987911.111111,1648993955.555555,198.269247521,16633885.246187
1.449733333,a-r0,4,1183.889708342,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.449733333,b0,1,1183.889708342,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.452500000,a-r0,1,1181.458557496,0.537704083542,0,QPSK 1/4,2048126311.111111,2048126311.111111,160.136937263,12789843.156223
1.452500000,a-r0,2,1181.458557496,0.862071593400,0,QPSK 2/5,3297987911.111111,1648993955.555555,198.456495536,16618190.814055
1.452500000,a-r0,4,1181.458557496,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.452500000,b0,1,1181.458557496,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.455266667,a-r0,1,1179.027279415,0.538812885836,0,QPSK 1/4,2048126311.111111,2048126311.111111,160.285284853,12778005.872409
1.455266667,a-r0,2,1179.027279415,0.863849275567,0,QPSK 2/5,3297987911.111111,1648993955.555555,198.644332256,16602476.766675
1.455266667,a-r0,4,1179.027279415,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.455266667,b0,1,1179.027279415,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.458033333,a-r0,1,1176.595892281,0.539926320557,0,QPSK 1/4,2048126311.111111,2048126311.111111,160.434098701,12766153.378178
1.458033333,a-r0,2,1176.595892281,0.865634384650,0,QPSK 2/5,3297987911.111111,1648993955.555555,198.832759349,16586743.159980
1.458033333,a-r0,4,1176.595892281,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.458033333,b0,1,1176.595892281,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.460800000,a-r0,1,1174.164414246,0.541044408427,0,QPSK 1/4,2048126311.111111,2048126311.111111,160.583380132,12754285.713918
1.460800000,a-r0,2,1174.164414246,0.867426953874,0,QPSK 2/5,3297987911.111111,1648993955.555555,199.021778491,16570990.049977
1.460800000,a-r0,4,1174.164414246,1.650000000000,1,QPSK 3/5,4964470044.444445,1241117511.111111,268.353221940,18499759.416161
1.460800000,b0,1,1174.164414246,1.650000000000,1,QPSK 3/5,4964470044.444445,4964470044.444445,268.353221940,18499759.416161
1.463566667,a-r0,1,1171.732863440,0.542167170285,0,QPSK 1/4,2048126311.111111,2048126311.111111,160.733130474,12742402.920079
1.463566667,a-r0,2,1171.732863440,0.869227016648,0,QPSK 2/5,3297987911.111111,1648993955.555555,199.211391367,16555217.492750
